# i	j	beta * DeltaG^cnf_ij
272	893	14.10670824
272	908	28.91795709
272	919	18.8715671
272	951	13.22030276
272	960	26.69831004
272	962	22.2163816
272	974	30.00248782
273	535	11.15965368
273	538	23.23873351
273	540	19.47160506
273	560	14.75355573
273	589	20.67007792
273	670	27.5612558
273	720	17.42036587
273	774	11.2007547
273	803	18.53258669
273	840	11.2217791
273	904	20.15400346
273	906	30.69387542
273	975	13.24413852
273	979	11.70164475
273	981	33.09755642
273	986	12.35582024
274	532	13.32407302
274	575	33.26150087
274	623	13.13188402
274	643	11.98034575
274	663	18.2965261
274	676	29.76355729
274	678	19.33278757
274	696	15.18290539
274	765	9.97965875
274	768	33.3252834
274	776	19.86197338
274	801	11.35213967
274	844	10.93286975
274	847	23.49819912
274	862	24.82348123
274	870	10.30621923
274	893	11.28119318
274	919	11.27717623
274	931	22.29075557
274	951	23.59862722
274	978	26.66310948
275	505	18.72195154
275	508	16.8037997
275	526	18.96092372
275	579	21.32946728
275	616	18.3756278
275	650	17.09864543
275	702	18.72792781
275	708	15.30036078
275	791	18.80160124
275	792	17.28164221
275	850	15.01390032
275	881	21.59364564
275	894	34.53585763
275	927	17.44127781
275	966	22.36640836
276	524	19.8035831
276	533	9.726946519
276	536	12.01059404
276	562	11.70092708
276	582	11.81904556
276	588	16.58800179
276	591	14.84342352
276	592	16.81385264
276	607	24.38570606
276	614	11.07835659
276	651	21.06349439
276	686	33.08740895
276	694	13.26333755
276	707	33.01161788
276	738	13.67292055
276	766	14.50016605
276	770	19.00615383
276	880	33.15276113
276	912	32.66123141
277	502	16.74078428
277	532	27.30380998
277	623	10.51557034
277	643	28.93558038
277	663	16.78403105
277	676	33.60711377
277	678	16.31436987
277	765	13.75141395
277	768	34.14730231
277	801	13.58856813
277	844	12.8844128
277	862	15.29632827
277	870	15.63419443
277	893	26.88534146
277	906	18.24583098
277	919	23.84066413
277	931	17.56369989
277	978	12.09468417
278	521	14.61851472
278	522	12.56285395
278	552	33.4250901
278	573	33.57270628
278	699	10.05051127
278	739	33.11872849
278	753	16.1895343
278	767	13.24812259
278	772	25.01616772
278	800	11.51167849
278	845	15.99981063
278	858	26.28384163
278	860	22.19343143
278	867	29.27792013
278	896	20.97760044
278	901	14.89110562
278	905	23.67145361
278	913	17.01519296
278	917	26.4776458
278	923	25.08017048
278	955	26.95454988
278	956	30.6884096
278	982	33.0199779
279	504	23.2349367
279	509	15.22944625
279	547	30.01230065
279	600	33.00289385
279	613	11.46309839
279	633	29.2284877
279	645	33.85504956
279	649	15.31406568
279	652	11.91837402
279	690	23.04272632
279	712	27.14592326
279	728	35.0083115
279	744	11.20246845
279	745	25.65480933
279	750	10.4146461
279	761	34.40672321
279	786	11.17532158
279	807	29.12684928
279	838	12.99396596
279	839	18.19060061
279	944	33.12396693
279	971	33.5317022
280	524	34.25681343
280	536	18.63893518
280	586	20.56906731
280	588	12.26035998
280	592	12.81933175
280	604	19.11158308
280	614	24.13920587
280	631	15.89550129
280	707	14.18599288
280	751	33.6217414
280	766	18.46912147
280	818	15.14635402
280	883	16.39642068
280	884	28.01753848
280	912	9.988534229
280	938	23.55831591
280	983	25.10469777
280	995	16.59195042
281	546	17.01316436
281	561	35.27821888
281	566	32.99751884
281	571	11.83013633
281	574	33.69506496
281	612	13.02770247
281	626	17.67056772
281	630	12.99339957
281	637	27.8264537
281	644	15.27680213
281	655	20.56504921
281	664	33.13467
281	667	12.87195674
281	716	33.5168853
281	832	30.28693838
281	859	14.58432196
281	877	33.85982581
281	882	16.88873526
281	921	23.69017779
281	940	11.07508959
281	945	28.09080247
282	510	17.44085514
282	520	33.50134879
282	530	22.58272415
282	538	26.32938202
282	540	25.35709315
282	565	16.66845546
282	648	12.0849817
282	654	18.52964581
282	690	19.59960155
282	700	13.74671299
282	715	11.44258549
282	717	26.58584972
282	728	33.01694747
282	807	24.66930611
282	849	20.99299892
282	871	34.2453323
282	889	16.90741152
283	502	18.05398907
283	512	17.91276497
283	532	20.95599517
283	575	33.36904663
283	623	24.4815036
283	624	11.43462289
283	663	12.45269914
283	678	12.62476411
283	746	32.99804577
283	801	20.05195177
283	844	22.54935281
283	870	23.74869593
283	893	33.23848018
283	924	36.49361605
283	936	17.20179142
283	953	15.95521818
283	978	26.11562809
283	988	33.23376739
284	553	29.0208856
284	558	10.89274318
284	560	15.64809061
284	568	17.37571117
284	605	11.09262894
284	803	32.71421516
284	821	31.11516116
284	836	25.35522475
284	862	31.5181786
284	906	17.98640559
284	931	36.59067398
284	986	22.5476878
285	506	24.38730803
285	510	12.02891834
285	530	13.74140312
285	540	34.82126018
285	565	20.93078571
285	570	33.14992555
285	648	18.48775334
285	690	19.86043653
285	700	13.52059355
285	715	10.36432108
285	716	30.98877546
285	717	15.07001365
285	728	24.11555814
285	748	27.8886034
285	807	19.05023047
285	839	29.93579707
285	849	13.96472323
285	889	10.75332616
285	933	23.59297711
286	516	32.31118681
286	546	17.16905374
286	561	17.12696742
286	581	31.03193581
286	602	29.26997825
286	608	28.56850441
286	612	14.50030228
286	626	32.99860559
286	630	33.02863826
286	644	19.51688486
286	655	12.35619955
286	664	11.05662621
286	667	33.07156977
286	691	14.64719612
286	747	17.42162623
286	775	22.13215562
286	831	21.1241207
286	859	16.21574316
286	865	22.92093667
286	882	33.07922375
286	884	33.28278866
286	887	14.4201913
286	940	16.58318225
286	980	24.26528147
287	524	22.20401346
287	533	12.77378171
287	536	19.67768619
287	562	12.98998167
287	582	16.45081231
287	591	12.20869547
287	607	13.67844588
287	614	19.16686265
287	651	16.0418178
287	657	34.1497306
287	694	11.99406446
287	703	15.87996783
287	726	27.08765261
287	738	22.93549696
287	759	25.87780241
287	766	30.44471225
287	770	33.14273089
287	835	33.96622271
287	880	19.10624241
287	984	27.70489885
288	513	20.59538075
288	514	17.31826231
288	528	22.20734389
288	529	33.02419175
288	563	29.19782213
288	583	13.87507496
288	615	25.14739425
288	647	25.29623437
288	668	16.91876586
288	669	19.33193678
288	752	32.99809062
288	763	19.92792453
288	806	33.3879866
288	816	29.58123827
288	851	14.17714524
288	942	19.98903657
289	509	13.01934862
289	518	33.47217202
289	547	10.44101827
289	621	31.09081595
289	633	9.965036536
289	645	33.01110555
289	649	12.1735397
289	652	18.933938
289	674	24.1128724
289	685	33.20584968
289	745	22.00741809
289	750	19.48335847
289	758	17.35674135
289	786	21.9495782
289	790	16.06630159
289	823	33.01611253
289	825	21.80449751
289	944	25.1768707
289	948	33.08282307
289	994	33.30715596
290	546	12.77315578
290	561	20.30797337
290	566	32.47320617
290	571	14.90324972
290	580	33.05396136
290	612	12.0015138
290	626	15.27145276
290	630	17.12164478
290	637	33.02364225
290	644	12.17945275
290	655	14.1547944
290	664	23.75000496
290	667	13.81641735
290	691	34.76449196
290	716	31.03894159
290	747	33.00321713
290	832	34.10955448
290	859	14.05399397
290	882	21.37951154
290	887	33.74607631
290	940	10.81357117
290	945	25.56810455
291	545	17.16041197
291	546	15.50289141
291	561	28.80727033
291	566	21.06301066
291	571	10.87009427
291	574	28.42727379
291	612	22.0975871
291	626	12.17739843
291	630	21.34509481
291	644	13.27920496
291	655	22.74753522
291	667	9.746899293
291	712	34.5794576
291	716	24.7747346
291	728	33.13728622
291	761	31.32962441
291	832	19.06008587
291	859	27.3362531
291	921	15.82831475
291	940	17.35866456
291	945	15.15039897
291	971	28.04522887
292	567	33.20137242
292	569	22.0241727
292	660	22.41863353
292	696	33.12028226
292	710	10.37315487
292	776	33.03934942
292	833	21.24185319
292	847	33.85641085
292	858	33.39529398
292	891	15.51133784
292	902	12.92455015
292	905	34.63453172
292	908	13.88977059
292	910	14.38533508
292	932	17.40656751
292	951	21.64934021
292	955	21.97611983
292	960	15.70502513
292	962	10.23509131
292	974	12.36428258
292	982	22.15460859
293	501	28.1374515
293	521	21.7615267
293	522	11.48947053
293	534	33.59586141
293	552	27.4386735
293	573	21.36997648
293	699	11.60356437
293	739	33.21529169
293	753	22.78945371
293	764	34.744316
293	767	10.63097706
293	772	20.70885463
293	800	10.51464113
293	819	24.94965925
293	837	29.35834989
293	845	11.3525623
293	860	23.16914705
293	867	33.444802
293	899	25.50702635
293	901	15.65404476
293	905	33.52044983
293	913	12.25481764
293	917	26.10121645
293	923	21.01524969
293	955	33.47510375
293	956	34.07578311
294	505	13.7148655
294	508	19.52733966
294	511	33.09369939
294	576	33.70988571
294	597	22.05015284
294	599	13.18247791
294	616	9.892674482
294	650	14.88354381
294	661	24.89500689
294	662	32.99838094
294	702	13.62041202
294	708	10.45247175
294	713	23.05336183
294	737	33.24094732
294	777	25.94919572
294	778	18.80565392
294	784	18.02921657
294	791	12.22924737
294	792	10.43462027
294	822	33.34788494
294	854	24.92979041
294	894	29.7992913
294	895	27.93511117
294	927	24.54370448
294	946	34.39812329
294	957	27.78733813
294	958	33.04770685
294	967	21.46443834
294	985	10.92628314
295	501	33.64622197
295	516	16.60102789
295	602	10.60231972
295	608	11.64139381
295	609	14.11796339
295	618	18.53718583
295	628	10.82017194
295	666	24.28597094
295	691	18.5170539
295	739	31.51642941
295	747	16.11410478
295	764	33.0235394
295	775	12.3419414
295	831	27.44817363
295	856	10.0259526
295	865	26.21476656
295	866	33.0144081
295	883	33.00970819
295	887	18.76577591
295	900	22.2162402
295	930	27.43493296
295	947	11.98634371
295	980	17.97869361
295	983	22.21431122
295	991	13.20948566
296	507	30.95362104
296	511	16.74595523
296	564	15.06729714
296	584	12.55995015
296	597	30.1058591
296	598	18.08854623
296	622	26.12075266
296	662	22.50596144
296	672	13.16831645
296	679	14.30025804
296	709	21.98041411
296	777	28.52397001
296	795	11.31757509
296	796	35.07311318
296	810	14.86287823
296	822	16.74981305
296	854	24.34105823
296	875	16.75833526
296	892	26.89192215
296	916	12.42855365
296	958	22.18351193
296	959	19.62490747
296	976	31.57498801
297	603	33.1908442
297	634	17.97635866
297	682	9.802753941
297	685	15.72328444
297	706	13.65981499
297	743	21.15275963
297	793	26.78223519
297	802	29.84355575
297	817	17.99364659
297	876	16.44002692
297	878	11.37521935
297	944	32.99698385
297	949	33.03156239
297	961	33.00764626
297	998	23.50081579
298	501	14.32945436
298	522	27.87502191
298	534	24.47164555
298	573	21.15549427
298	639	12.8303337
298	656	33.54569972
298	666	24.50507207
298	699	21.24008636
298	739	25.75531942
298	752	33.2774043
298	764	14.3906484
298	767	20.30572767
298	785	23.11949248
298	800	14.18685415
298	816	34.94494159
298	819	18.38590712
298	837	16.85857089
298	845	16.40103208
298	901	16.09735009
298	913	20.60102156
298	923	12.02597112
299	556	30.85140536
299	567	29.71704074
299	569	12.18844524
299	660	27.58152535
299	710	11.58653056
299	735	25.9414361
299	776	33.16563125
299	833	16.13000456
299	866	21.55340074
299	872	33.15534816
299	891	13.45288309
299	902	13.27088481
299	908	9.84471161
299	910	14.62880313
299	932	11.10804895
299	951	32.09606726
299	955	31.95527936
299	960	29.28947306
299	962	13.80436407
299	974	21.78544907
300	525	32.93643854
300	555	12.7408061
300	578	31.86508366
300	593	30.10246569
300	606	16.20966631
300	646	18.91126387
300	665	21.68841937
300	683	17.13682111
300	689	28.27120028
300	718	12.57209069
300	759	33.28652199
300	769	10.04465988
300	771	30.66195328
300	812	29.16582129
300	842	34.30422871
300	888	20.87579238
300	914	20.34619829
300	922	17.77840964
300	935	24.36037581
300	943	33.52322293
301	527	22.16702605
301	550	14.0153634
301	551	24.39113848
301	554	23.18233652
301	617	18.14080537
301	625	17.90591108
301	693	16.98210454
301	704	14.39006528
301	719	26.35994933
301	721	23.32966278
301	725	33.06634182
301	731	29.10137044
301	736	19.35343449
301	749	26.99974255
301	760	13.13737793
301	783	24.61526832
301	798	31.23053424
301	828	11.1827182
301	853	12.7295547
301	874	11.3924534
301	879	10.64899399
301	903	14.72693914
301	934	22.44180767
301	939	33.1135773
301	976	27.37183964
302	504	13.97625672
302	506	33.01484561
302	510	23.61035576
302	530	24.77241391
302	545	22.54757504
302	566	18.27404593
302	613	24.03152593
302	626	33.18682366
302	648	34.05695034
302	653	23.30238376
302	654	33.26762792
302	690	12.79069137
302	715	19.82718833
302	716	20.03713959
302	717	26.09127539
302	728	11.65331984
302	744	30.35710828
302	807	10.3739636
302	838	33.07857941
302	839	13.45901756
302	849	9.945993971
302	889	14.50425252
302	945	25.07144566
302	971	21.48320169
303	534	13.80084215
303	552	17.03567829
303	573	13.22792339
303	585	15.8622722
303	620	21.79443731
303	659	18.71916175
303	705	10.70011634
303	752	14.4517945
303	794	15.01254086
303	816	18.69989078
303	819	14.15957953
303	837	16.99498657
303	845	27.15736048
303	899	24.67883515
303	913	25.1819814
303	915	20.11270528
303	928	33.41344522
303	929	19.35104234
303	950	27.76309035
304	532	26.68102544
304	567	27.59100669
304	623	33.83508147
304	643	16.94881673
304	676	29.58052295
304	696	12.60339078
304	765	20.91038532
304	768	34.08041688
304	776	18.57114556
304	782	29.32620393
304	833	30.39783436
304	844	30.7699406
304	847	10.58095152
304	870	24.33367159
304	890	16.69391772
304	893	15.36963835
304	919	12.34519855
304	931	34.72922156
304	951	10.83520938
304	960	15.39927216
304	962	23.49316363
304	974	20.43517117
305	586	11.69404649
305	592	33.01086777
305	604	15.76147043
305	618	27.74279561
305	628	33.04147835
305	631	13.23893909
305	691	29.83163208
305	707	34.48557805
305	766	33.42724716
305	775	25.51426835
305	818	16.98017661
305	831	18.30481842
305	856	23.47337306
305	865	16.86906466
305	883	11.05116554
305	884	17.87924413
305	887	30.69702497
305	900	13.38120122
305	912	16.5615356
305	938	26.81176021
305	947	23.56229058
305	980	16.06296666
305	983	10.40200244
306	532	16.15454924
306	567	10.13324208
306	569	33.21885446
306	575	13.55772748
306	643	13.95038644
306	696	12.26600859
306	765	35.03203813
306	776	9.968417102
306	813	24.16772959
306	833	12.4313091
306	847	34.52644846
306	870	24.8619805
306	872	10.87499919
306	893	15.03612349
306	908	29.9008806
306	919	22.02199821
306	951	15.87730486
306	953	33.18760088
306	962	26.55274345
306	974	33.27167976
307	521	17.00146137
307	544	16.52444505
307	660	17.6109702
307	699	22.38061638
307	710	22.80749924
307	753	23.05415091
307	800	33.54693417
307	858	12.0991102
307	867	33.01823806
307	891	30.22237228
307	896	12.95214289
307	901	30.06743783
307	902	22.45679663
307	905	12.63075077
307	910	22.42788711
307	955	14.03674098
307	960	26.06052206
307	962	26.6828721
307	974	19.75008568
307	982	11.58832914
308	550	33.28112434
308	551	17.18466343
308	554	10.61276469
308	617	10.38635904
308	625	24.14391041
308	676	33.32844947
308	693	28.23465566
308	704	9.903658168
308	719	22.94129301
308	725	14.30306615
308	731	17.74435996
308	760	30.15946978
308	768	28.48311082
308	782	17.44868325
308	798	33.65735032
308	828	26.66090257
308	853	12.73413016
308	869	33.39847249
308	874	11.32410447
308	879	12.60923203
308	890	28.21758649
308	903	14.92689862
308	934	15.58696947
308	939	15.87742218
308	992	25.17728926
309	502	18.23534591
309	589	12.1129795
309	663	33.18734067
309	673	13.82415022
309	774	24.15976891
309	789	10.2461841
309	797	33.57409128
309	834	32.17920186
309	864	21.13994238
309	975	21.01938458
309	978	27.61471055
309	981	22.30202555
309	986	33.36116683
310	506	33.10026903
310	533	21.25861975
310	536	25.31479042
310	562	33.03539393
310	582	14.49269728
310	588	23.0141985
310	591	30.43611064
310	592	27.67322116
310	604	16.15254078
310	614	13.86553906
310	651	34.77534638
310	686	11.64851234
310	738	11.33484419
310	748	31.89359763
310	766	12.03647827
310	770	9.768817524
310	827	13.16207513
310	884	17.66633515
310	912	26.15986539
310	933	35.24619436
311	509	9.889420309
311	518	23.39593359
311	547	11.35665979
311	600	19.01905769
311	613	32.26440666
311	621	17.72582359
311	633	13.50042744
311	649	12.00838268
311	652	16.37710171
311	744	25.14796196
311	745	28.43981184
311	750	14.58852142
311	758	13.15786836
311	781	18.52480136
311	786	13.38604645
311	790	24.36652608
311	838	28.30488513
311	944	16.67135705
312	507	12.59090733
312	537	15.58983494
312	559	33.03046132
312	584	24.20532082
312	642	13.21842362
312	662	27.95672163
312	679	10.42071062
312	692	16.33969848
312	709	12.95179183
312	777	34.02258761
312	780	16.19205819
312	783	34.36669388
312	795	23.99404025
312	796	12.36014653
312	842	29.94008895
312	885	15.48081814
312	888	33.15047095
312	897	28.63552412
312	914	33.43252901
312	916	13.52036764
312	941	26.88146569
312	959	10.28770655
312	976	31.02380933
313	556	22.53533738
313	569	14.36093319
313	660	16.70305829
313	710	12.25791896
313	735	26.07737226
313	739	33.07818196
313	833	32.40526053
313	866	13.06763992
313	891	9.986214856
313	902	10.80927804
313	908	12.58144884
313	910	10.9140439
313	930	26.3837554
313	932	10.80409527
313	955	19.8641098
313	962	19.84518123
313	974	31.2421867
314	517	14.88837835
314	539	31.3054805
314	542	22.55409766
314	559	24.71701496
314	594	19.85206588
314	610	12.7606996
314	629	23.42848455
314	675	10.74664672
314	714	10.81210387
314	729	33.15897109
314	788	13.84410928
314	799	29.48235178
314	809	15.11833213
314	815	19.25756277
314	846	33.20356554
314	863	16.93894298
314	897	32.9972718
314	918	20.59993727
314	949	28.24938958
315	519	28.14004811
315	532	31.99126342
315	567	11.47908652
315	569	20.63432035
315	575	12.55585334
315	643	29.33395118
315	696	24.64772693
